date,sregion,eregion,e1,e2,e3,e4,e5,e6,etotal,s1,s2,s3,s4,s5,s6,stotal
2020-01-02,충북,대전,9313,365,378,146,134,701,11037,10939,442,424,175,146,796,12922
2020-01-02,충북,부산,110,13,15,58,139,3,338,153,11,16,55,180,5,420
2020-01-02,충북,서울,12400,612,1166,649,573,531,15931,14725,517,1147,579,492,659,18119
2020-01-02,충북,세종,272,13,12,11,17,17,342,336,11,27,19,10,20,423
2020-01-02,충북,울산,28,1,0,6,20,2,57,27,3,1,11,39,1,82
2020-01-02,충북,전남,463,22,45,86,216,13,845,476,14,33,75,207,18,823
2020-01-02,충북,전북,1846,116,191,255,207,51,2666,1890,103,162,248,242,64,2709
2020-01-02,충북,충남,11679,584,801,731,1208,697,15700,12862,615,815,830,1213,777,17112
2020-01-02,충북,충북,34950,1830,2245,1990,2476,2165,45656,34950,1830,2245,1990,2476,2165,45656
2020-01-03,강원,강원,82402,2325,3321,1478,2385,5003,96914,82402,2325,3321,1478,2385,5003,96914
2020-01-03,강원,경기,24496,609,1292,685,723,1173,28978,29878,650,1341,748,836,1248,34701
2020-01-03,강원,경남,286,3,13,9,20,14,345,176,2,9,23,11,8,229
2020-01-03,강원,경북,784,22,42,19,16,28,911,700,16,30,23,25,22,816
2020-01-03,강원,광주,126,2,23,8,8,2,169,128,1,13,13,5,1,161
2020-01-03,강원,대구,367,4,10,12,10,9,412,564,9,19,19,20,14,645
2020-01-03,강원,대전,240,5,28,6,0,8,287,267,5,31,5,2,9,319
2020-01-03,강원,부산,7,0,0,0,1,0,8,3,0,0,4,1,0,8
2020-01-03,강원,서울,766,14,313,11,20,34,1158,1213,17,281,9,6,44,1570
2020-01-03,강원,세종,10,0,0,0,1,0,11,10,0,0,0,1,0,11
2020-01-03,강원,울산,3,0,0,0,1,0,4,3,0,0,1,1,0,5
2020-01-03,강원,전남,87,0,4,4,13,2,110,85,1,2,10,12,2,112
2020-01-03,강원,전북,217,3,18,7,16,5,266,246,6,15,16,13,4,300
2020-01-03,강원,충남,487,7,16,19,23,15,567,694,13,19,42,57,33,858
2020-01-03,강원,충북,5642,211,297,197,351,336,7034,5987,198,269,205,254,320,7233
2020-01-03,경기,강원,29878,650,1341,748,836,1248,34701,24496,609,1292,685,723,1173,28978
2020-01-03,경기,경기,428109,23532,25356,19613,24706,31863,553179,428109,23532,25356,19613,24706,31863,553179
2020-01-03,경기,경남,3367,136,373,918,671,93,5558,2303,84,287,638,400,80,3792
2020-01-03,경기,경북,5297,190,530,769,607,183,7576,4910,213,546,882,606,162,7319
2020-01-03,경기,광주,1155,35,189,363,200,45,1987,882,32,138,228,115,27,1422
2020-01-03,경기,대구,2643,133,236,411,265,82,3770,3170,138,270,493,526,109,4706
2020-01-03,경기,대전,2664,143,227,130,60,115,3339,2157,120,202,112,59,103,2753
2020-01-03,경기,부산,212,30,40,223,144,9,658,326,27,44,177,297,8,879
2020-01-03,경기,서울,145822,7666,9204,5084,3551,9866,181193,141812,7254,9602,4805,3295,9507,176275
2020-01-03,경기,세종,68,6,3,4,3,4,88,74,5,4,4,2,6,95
2020-01-03,경기,울산,35,4,3,12,20,1,75,52,3,4,40,111,5,215
2020-01-03,경기,전남,1097,23,123,217,194,36,1690,1007,28,110,176,132,30,1483
2020-01-03,경기,전북,2029,54,185,166,207,56,2697,1646,51,159,231,187,50,2324
2020-01-03,경기,충남,40201,1641,3033,2477,4373,2061,53786,40779,1539,2760,2418,4043,2080,53619
2020-01-03,경기,충북,30406,2186,3029,3184,3503,1548,43856,29541,2139,2896,2916,3579,1492,42563
2020-01-03,경남,강원,176,2,9,23,11,8,229,286,3,13,9,20,14,345
2020-01-03,경남,경기,2303,84,287,638,400,80,3792,3367,136,373,918,671,93,5558
2020-01-03,경남,경남,203956,10376,10487,7632,12528,15372,260351,203956,10376,10487,7632,12528,15372,260351
2020-01-03,경남,경북,12544,628,964,901,1754,578,17369,16458,895,1264,1292,2763,762,23434
2020-01-03,경남,광주,1572,61,141,233,126,42,2175,1535,53,159,152,107,49,2055
2020-01-03,경남,대구,16148,836,1064,1078,1675,654,21455,12313,566,814,440,514,513,15160
2020-01-03,경남,대전,1005,28,121,91,38,46,1329,1291,39,121,136,77,58,1722
2020-01-03,경남,부산,94308,2792,3058,1747,4594,6592,113091,90225,2868,3175,1781,4544,6292,108885
2020-01-03,경남,서울,2128,47,534,327,124,63,3223,2916,66,487,211,125,73,3878
2020-01-03,경남,세종,238,2,12,7,6,10,275,314,2,28,22,18,14,398
2020-01-03,경남,울산,11606,600,652,408,571,694,14531,10858,534,667,364,604,658,13685
2020-01-03,경남,전남,7088,273,508,561,1392,316,10138,7959,312,522,525,1331,316,10965
2020-01-03,경남,전북,1824,54,140,115,141,68,2342,1803,61,139,103,136,57,2299
2020-01-03,경남,충남,1470,53,128,275,227,51,2204,2210,74,184,378,596,64,3506
2020-01-03,경남,충북,1335,57,152,271,252,44,2111,2041,84,240,574,599,79,3617
2020-01-03,경북,강원,700,16,30,23,25,22,816,784,22,42,19,16,28,911
2020-01-03,경북,경기,4910,213,546,882,606,162,7319,5297,190,530,769,607,183,7576
2020-01-03,경북,경남,16458,895,1264,1292,2763,762,23434,12544,628,964,901,1754,578,17369
2020-01-03,경북,경북,81495,3821,4288,2804,5021,4508,101937,81495,3821,4288,2804,5021,4508,101937
2020-01-03,경북,광주,1223,47,145,191,126,28,1760,1030,49,99,166,74,23,1441
2020-01-03,경북,대구,78041,2936,2844,1486,2845,4169,92321,78381,3090,3305,1810,3268,4214,94068
2020-01-03,경북,대전,2147,61,120,121,73,106,2628,2001,57,120,142,68,100,2488
2020-01-03,경북,부산,5672,120,338,219,670,255,7274,5777,149,365,231,788,236,7546
2020-01-03,경북,서울,3058,110,416,416,155,111,4266,3489,90,376,239,112,103,4409
2020-01-03,경북,세종,329,6,20,19,16,13,403,323,9,25,16,17,12,402
2020-01-03,경북,울산,6015,174,306,398,1104,344,8341,5885,167,312,308,1323,350,8345
2020-01-03,경북,전남,1371,50,86,141,490,46,2184,1411,47,98,126,581,45,2308
2020-01-03,경북,전북,2095,86,195,189,222,67,2854,1853,84,192,162,252,62,2605
2020-01-03,경북,충남,3523,137,328,495,599,118,5200,4076,142,316,455,780,169,5938
2020-01-03,경북,충북,6126,242,533,691,891,268,8751,6237,245,593,674,1006,269,9024
2020-01-03,광주,강원,128,1,13,13,5,1,161,126,2,23,8,8,2,169
2020-01-03,광주,경기,882,32,138,228,115,27,1422,1155,35,189,363,200,45,1987
2020-01-03,광주,경남,1535,53,159,152,107,49,2055,1572,61,141,233,126,42,2175
2020-01-03,광주,경북,1030,49,99,166,74,23,1441,1223,47,145,191,126,28,1760
2020-01-03,광주,광주,13251,496,674,366,255,589,15631,13251,496,674,366,255,589,15631
2020-01-03,광주,대구,741,24,99,88,35,22,1009,715,33,111,74,33,20,986
2020-01-03,광주,대전,514,19,18,35,21,22,629,532,21,25,30,21,21,650
2020-01-03,광주,부산,475,9,54,42,67,12,659,553,15,61,67,120,16,832
2020-01-03,광주,서울,753,22,31,65,25,23,919,1034,26,36,53,22,25,1196
2020-01-03,광주,세종,142,3,10,6,1,4,166,216,4,9,6,4,5,244
2020-01-03,광주,울산,61,0,8,1,7,1,78,69,0,7,3,12,4,95
2020-01-03,광주,전남,34609,995,1315,824,1990,1377,41110,35414,995,1134,704,1937,1400,41584
2020-01-03,광주,전북,8544,450,594,372,399,327,10686,9109,466,526,330,370,346,11147
2020-01-03,광주,충남,4392,113,616,416,291,126,5954,5063,140,635,669,416,134,7057
2020-01-03,광주,충북,647,26,66,107,55,13,914,860,30,99,184,107,34,1314
2020-01-03,대구,강원,564,9,19,19,20,14,645,367,4,10,12,10,9,412
2020-01-03,대구,경기,3170,138,270,493,526,109,4706,2643,133,236,411,265,82,3770
2020-01-03,대구,경남,12313,566,814,440,514,513,15160,16148,836,1064,1078,1675,654,21455
2020-01-03,대구,경북,78381,3090,3305,1810,3268,4214,94068,78041,2936,2844,1486,2845,4169,92321
2020-01-03,대구,광주,715,33,111,74,33,20,986,741,24,99,88,35,22,1009
2020-01-03,대구,대구,60508,2179,1778,798,1255,3994,70512,60508,2179,1778,798,1255,3994,70512
2020-01-03,대구,대전,1048,38,69,88,44,53,1340,831,33,47,53,29,41,1034
2020-01-03,대구,부산,637,61,98,62,167,29,1054,3370,97,243,98,285,138,4231
2020-01-03,대구,서울,2693,95,243,269,120,64,3484,1926,63,175,140,68,52,2424
2020-01-03,대구,세종,298,2,17,4,5,10,336,205,5,7,3,7,8,235
2020-01-03,대구,울산,1489,55,137,72,166,53,1972,1669,64,146,72,197,85,2233
2020-01-03,대구,전남,644,14,52,51,55,24,840,743,22,40,58,76,25,964
2020-01-03,대구,전북,478,18,43,11,27,10,587,489,12,42,19,32,19,613
2020-01-03,대구,충남,1657,79,166,220,244,46,2412,1539,62,118,173,206,53,2151
2020-01-03,대구,충북,2119,93,247,287,379,80,3205,1944,86,156,252,146,69,2653
2020-01-03,대전,강원,267,5,31,5,2,9,319,240,5,28,6,0,8,287
2020-01-03,대전,경기,2157,120,202,112,59,103,2753,2664,143,227,130,60,115,3339
2020-01-03,대전,경남,1291,39,121,136,77,58,1722,1005,28,121,91,38,46,1329
2020-01-03,대전,경북,2001,57,120,142,68,100,2488,2147,61,120,121,73,106,2628
2020-01-03,대전,광주,532,21,25,30,21,21,650,514,19,18,35,21,22,629
2020-01-03,대전,대구,831,33,47,53,29,41,1034,1048,38,69,88,44,53,1340
2020-01-03,대전,대전,14046,422,437,302,194,1079,16480,14046,422,437,302,194,1079,16480
2020-01-03,대전,부산,74,4,10,17,12,0,117,104,4,11,16,18,2,155
2020-01-03,대전,서울,1746,49,212,38,11,72,2128,2000,53,225,45,8,80,2411
2020-01-03,대전,세종,3498,121,93,27,90,299,4128,3463,124,92,26,108,275,4088
2020-01-03,대전,울산,106,2,11,17,25,3,164,123,1,10,14,30,6,184
2020-01-03,대전,전남,379,11,6,34,26,18,474,424,9,13,39,25,17,527
2020-01-03,대전,전북,3546,76,111,105,51,142,4031,3566,92,100,79,41,159,4037
2020-01-03,대전,충남,16265,479,571,257,247,1233,19052,15471,452,549,231,244,1150,18097
2020-01-03,대전,충북,10904,479,472,211,156,802,13024,10449,401,446,176,125,766,12363
2020-01-03,부산,강원,3,0,0,4,1,0,8,7,0,0,0,1,0,8
2020-01-03,부산,경기,326,27,44,177,297,8,879,212,30,40,223,144,9,658
2020-01-03,부산,경남,90225,2868,3175,1781,4544,6292,108885,94308,2792,3058,1747,4594,6592,113091
2020-01-03,부산,경북,5777,149,365,231,788,236,7546,5672,120,338,219,670,255,7274
2020-01-03,부산,광주,553,15,61,67,120,16,832,475,9,54,42,67,12,659
2020-01-03,부산,대구,3370,97,243,98,285,138,4231,637,61,98,62,167,29,1054
2020-01-03,부산,대전,104,4,11,16,18,2,155,74,4,10,17,12,0,117
2020-01-03,부산,부산,44019,733,664,835,1809,3081,51141,44019,733,664,835,1809,3081,51141
2020-01-03,부산,서울,238,16,22,69,94,8,447,185,21,17,63,41,4,331
2020-01-03,부산,세종,24,1,0,4,4,2,35,16,2,1,0,3,0,22
2020-01-03,부산,울산,18043,398,483,618,2433,1239,23214,19113,413,397,442,2218,1331,23914
2020-01-03,부산,전남,2430,91,156,204,528,77,3486,2233,79,129,155,545,81,3222
2020-01-03,부산,전북,470,16,47,46,94,17,690,384,12,25,46,71,8,546
2020-01-03,부산,충남,222,20,16,81,161,7,507,176,9,26,72,145,4,432
2020-01-03,부산,충북,154,17,28,98,209,5,511,111,24,34,126,171,3,469
2020-01-03,서울,강원,1213,17,281,9,6,44,1570,766,14,313,11,20,34,1158
2020-01-03,서울,경기,141812,7254,9602,4805,3295,9507,176275,145822,7666,9204,5084,3551,9866,181193
2020-01-03,서울,경남,2916,66,487,211,125,73,3878,2128,47,534,327,124,63,3223
2020-01-03,서울,경북,3489,90,376,239,112,103,4409,3058,110,416,416,155,111,4266
2020-01-03,서울,광주,1034,26,36,53,22,25,1196,753,22,31,65,25,23,919
2020-01-03,서울,대구,1926,63,175,140,68,52,2424,2693,95,243,269,120,64,3484
2020-01-03,서울,대전,2000,53,225,45,8,80,2411,1746,49,212,38,11,72,2128
2020-01-03,서울,부산,185,21,17,63,41,4,331,238,16,22,69,94,8,447
2020-01-03,서울,서울,181,4,7,1,3,11,207,181,4,7,1,3,11,207
2020-01-03,서울,세종,50,0,1,1,1,2,55,39,0,2,1,0,3,45
2020-01-03,서울,울산,21,2,1,5,1,0,30,31,1,4,9,13,1,59
2020-01-03,서울,전남,1141,8,30,49,43,27,1298,963,15,24,94,54,35,1185
